,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
4724,217.0,237.0,389.0,3314.0,1097.0,994.162,0.001277864,0.0685648,0.87708867,-0.4764469,0.60306895,-0.50260717,9.0,90.0,4.0,27.0,55.5,56.0,9.5,54.5,57.0,15.0,51.0,60.0,322.5644,3103947.8558276556,-2048593.3435208497,1,forest
4725,183.0,193.0,386.0,3160.0,1261.0,663.2406,0.0006504059,0.054114643,0.89051753,-0.531269,0.5809688,-0.42954084,4.0,92.0,5.0,16.0,66.0,14.0,6.0,69.5,40.0,4.0,60.5,53.0,106.30666,3105368.9604471223,-2048586.4712584561,1,forest
4726,233.0,270.0,420.0,3163.0,1317.0,1434.9424,0.0025993586,0.13554727,0.8627798,-0.5164076,0.5843172,-0.41205359,9.0,91.0,18.0,23.0,57.0,14.5,27.5,50.0,25.5,11.0,59.0,44.0,173.13782,3106790.0650665886,-2048579.4825194553,1,forest
4727,224.0,245.0,422.0,3644.0,1516.0,832.49066,0.00092458725,0.058517627,0.8841779,-0.5644995,0.6501654,-0.41240308,6.0,91.0,5.0,18.0,63.0,18.0,15.0,54.0,30.0,12.0,45.0,51.5,113.29873,3108211.1696860576,-2048572.3773039682,1,forest
4728,237.0,255.0,401.0,3471.0,1430.0,982.0804,0.002489388,0.07722636,0.8721683,-0.561988,0.62285733,-0.41644558,4.0,91.0,5.0,12.5,67.0,14.0,10.0,61.0,35.0,26.5,48.0,46.0,174.74101,3109632.1629860327,-2048565.1556121202,3,grassland
4729,261.0,291.0,575.0,3872.0,1795.0,1157.9297,0.0011014938,0.08068377,0.8736994,-0.5147679,0.681038,-0.36650786,5.0,93.0,11.0,31.5,63.0,13.0,9.0,44.0,56.0,22.5,56.5,45.5,169.12733,3111053.2676054994,-2048557.9339228747,3,grassland
4730,179.0,197.0,416.0,3428.0,1473.0,852.21216,0.00046303868,0.05225911,0.9007486,-0.5595553,0.62363243,-0.39889815,7.0,91.0,30.0,19.0,64.5,30.0,10.0,51.0,57.0,17.0,68.5,52.0,207.0623,3112474.3722249656,-2048550.4792786387,1,forest
4731,147.0,180.0,312.0,2893.0,1185.0,1104.5934,0.0010288358,0.08740575,0.9032895,-0.58316636,0.5525151,-0.41883278,7.0,90.0,3.0,33.0,61.0,14.0,9.5,59.0,59.5,29.0,55.0,53.0,227.01648,3113895.3655249435,-2048543.0246371753,1,forest
4732,162.0,191.0,294.0,3579.0,1224.0,852.7872,0.0013739467,0.05237738,0.9133921,-0.6126482,0.65117955,-0.49031854,6.0,93.0,24.0,23.0,73.0,14.0,21.0,48.0,62.0,15.0,56.5,45.0,150.77245,3115316.47014441,-2048535.4535197767,1,forest
4733,262.0,290.0,503.0,3702.0,1564.0,1296.081,0.0012151003,0.0927814,0.8678103,-0.5133043,0.65653867,-0.4060008,6.0,92.0,10.0,19.0,64.5,14.5,23.0,52.0,51.0,11.0,57.5,62.5,184.98029,3116737.463444385,-2048527.7659265746,3,grassland
4740,353.0,402.0,720.0,5347.0,2440.0,1565.4532,0.0009796023,0.0741408,0.8761403,-0.54430383,0.86401373,-0.37331444,12.0,88.0,1.0,29.0,80.0,6.0,12.0,51.0,46.0,13.5,41.0,64.5,106.69573,3126684.6391832023,-2048471.157376502,1,forest
4741,343.0,414.0,623.0,3775.0,1799.0,1229.4763,0.0023855567,0.09561531,0.83341426,-0.48554915,0.67410433,-0.35450304,10.0,96.0,5.0,36.0,63.0,9.0,17.0,57.5,31.5,30.0,55.0,60.0,22.247295,3128105.6324831746,-2048462.6544599498,1,forest
4742,327.0,377.0,604.0,4050.0,1821.0,827.5201,0.0012969375,0.054155294,0.8505826,-0.5018556,0.70594263,-0.37966272,10.0,88.0,15.0,29.0,77.0,18.5,12.0,64.0,23.0,20.5,57.0,66.0,129.89174,3129526.6257831496,-2048454.1515470035,1,forest
4744,640.0,634.0,1072.0,4647.0,2379.0,919.4735,0.0019659996,0.05154217,0.7578967,-0.37873083,0.7295004,-0.32280102,6.0,91.0,9.0,18.5,88.0,17.0,8.5,76.5,46.0,18.0,72.0,53.5,7.902174,3132368.6123831025,-2048436.679819393,3,grassland
4745,695.0,693.0,990.0,1861.0,978.0,1532.9377,0.0070312023,0.15700483,0.45618156,0.006097551,0.26907283,-0.311025,12.0,74.0,11.0,38.0,59.0,13.5,36.0,49.0,44.0,36.0,51.0,55.0,4.0,3133789.605683081,-2048427.827483215,5,baresoil
4746,469.0,515.0,860.0,5066.0,2221.0,1115.0713,0.0008414686,0.04946144,0.830533,-0.44173965,0.8198681,-0.39042127,8.0,88.0,5.0,12.0,88.0,5.0,14.0,74.0,22.5,10.0,76.0,64.0,2.802376,3135210.4876635647,-2048418.8586729162,2,cropland
4747,304.0,341.0,589.0,4038.0,1392.0,1117.288,0.0006712675,0.06982472,0.85997236,-0.40535083,0.7016423,-0.48729286,7.0,93.0,9.0,9.0,88.0,7.0,13.0,69.5,13.0,6.5,78.0,57.0,6.6699314,3136631.4809635426,-2048409.7733886524,1,forest
4748,413.0,412.0,680.0,4222.0,1849.0,786.39484,0.0013412833,0.04442803,0.82179075,-0.462238,0.6996694,-0.39087462,4.0,81.0,12.0,10.5,75.0,11.5,5.0,77.5,15.5,16.5,66.0,12.5,4.3748727,3138052.4742635177,-2048400.5716305817,3,grassland
4749,226.0,251.0,490.0,3917.0,1713.0,606.7705,0.00069239736,0.038474984,0.8909003,-0.5551521,0.6891079,-0.39147428,5.0,94.0,5.0,26.0,92.0,16.5,11.0,65.0,27.0,4.0,85.5,26.0,40.20769,3089742.4869270166,-2050078.0404025684,1,forest
4750,458.0,426.0,660.0,3532.0,1470.0,765.9295,0.0020730495,0.04847942,0.77042603,-0.3802817,0.58731365,-0.4122351,9.0,79.0,12.0,8.0,77.0,14.0,15.0,74.0,13.0,15.0,71.5,16.5,14.061608,3088321.2709880588,-2050083.8647870997,4,buildup
4751,275.0,292.0,437.0,3958.0,1753.0,1020.84827,0.002675712,0.060810033,0.8700685,-0.6009133,0.6862051,-0.38609698,8.0,85.0,13.0,17.0,75.0,24.0,28.0,64.5,16.0,12.0,79.5,21.0,9.921557,3095427.4620023384,-2050053.8109810909,3,grassland
4752,266.0,304.0,562.0,4197.0,1688.0,555.54443,0.0006439686,0.03833266,0.8807977,-0.5004445,0.7272626,-0.42633814,7.0,89.0,5.0,30.0,59.5,15.5,13.0,57.0,49.0,12.0,69.0,17.0,273.16113,3096848.677941296,-2050047.520655307,1,forest
4753,199.0,221.0,379.0,3735.0,1444.0,575.9243,0.00068965554,0.0405569,0.8988307,-0.5842019,0.666089,-0.44236338,6.0,89.0,5.0,25.5,63.5,10.0,24.0,56.0,11.0,7.0,69.5,17.0,25.163986,3098269.8938802537,-2050041.1138440382,1,forest
4754,251.0,267.0,469.0,3539.0,1568.0,811.86743,0.00083476305,0.057038214,0.8675462,-0.5395189,0.63024724,-0.38594085,6.0,91.0,6.0,10.5,84.0,17.5,10.0,66.5,48.0,7.0,65.5,45.0,44.405956,3099691.109819211,-2050034.5905473977,1,forest
4755,215.0,261.0,477.0,3671.0,1689.0,565.85223,0.0014392138,0.036660258,0.8893464,-0.5595568,0.6644365,-0.3697761,8.0,89.0,9.0,22.5,72.5,25.0,13.5,63.0,44.5,13.0,58.0,48.0,169.99667,3101112.3257581685,-2050028.0672528804,1,forest
4756,248.0,267.0,522.0,4048.0,1915.0,747.0176,0.0007671118,0.05072644,0.8845438,-0.5716044,0.70196176,-0.35770586,5.0,94.0,15.0,21.0,75.0,25.0,8.5,72.0,30.5,26.0,50.5,44.0,70.48155,3102533.5416971263,-2050021.3109858003,1,forest
4757,230.0,249.0,487.0,4227.0,1429.0,477.33777,0.00056377053,0.028990913,0.8967916,-0.49164924,0.7272826,-0.4946959,6.0,93.0,10.0,25.5,66.5,20.0,11.0,68.0,29.0,32.0,48.0,60.0,262.30014,3103954.7576360838,-2050014.5547209964,1,forest
4758,287.0,297.0,564.0,4172.0,1918.0,586.71405,0.00082451105,0.038602486,0.8712716,-0.5455278,0.7106794,-0.37011495,5.0,93.0,7.0,20.0,74.0,18.0,11.0,64.5,39.0,11.0,71.0,32.0,123.4043,3105375.8622555505,-2050007.5654839429,1,forest
4759,233.0,223.0,454.0,3594.0,1836.0,849.59076,0.0009825826,0.058554485,0.8782337,-0.6034934,0.63084203,-0.32375693,4.0,94.0,11.0,10.0,76.0,19.0,8.5,70.5,51.0,19.0,68.0,21.5,74.80731,3106797.078194508,-2050000.5762493277,1,forest
4760,245.0,266.0,528.0,3472.0,1616.0,801.0658,0.00091326237,0.057524472,0.8681732,-0.5074627,0.6231173,-0.3647799,4.0,93.0,17.0,12.0,84.0,17.0,10.5,64.5,56.0,6.5,72.5,40.0,95.084816,3108218.2941334685,-2049993.470529969,3,grassland
4761,246.0,245.0,491.0,3731.0,1731.0,745.49524,0.0010670424,0.050332826,0.87628865,-0.5580558,0.65166986,-0.36616623,6.0,93.0,8.0,34.0,64.5,14.0,7.0,61.0,57.5,17.0,53.0,51.5,34.761116,3109639.3987529348,-2049986.3648131303,3,grassland
4762,192.0,208.0,401.0,3732.0,1356.0,660.23914,0.00055226684,0.046608105,0.9021407,-0.5435401,0.6642149,-0.4669811,8.0,89.0,11.0,21.5,64.0,12.5,15.0,57.0,55.0,7.0,46.5,60.0,248.08273,3111060.614691892,-2049979.0261246152,1,forest
4763,292.0,307.0,511.0,3837.0,1889.0,927.0479,0.0014448166,0.058112897,0.85856146,-0.57416666,0.6670305,-0.3402026,5.0,91.0,6.0,14.5,64.0,22.0,6.5,57.0,51.0,23.0,51.0,11.5,231.47795,3112481.83063085,-2049971.5709517326,3,grassland
4764,334.0,323.0,592.0,4478.0,1760.0,748.6459,0.0006156862,0.043293662,0.86118037,-0.4965986,0.73686826,-0.43571657,2.0,92.0,7.0,26.0,68.5,15.5,13.0,49.5,35.0,8.5,46.0,53.0,38.397423,3113902.9352503163,-2049964.115781625,2,cropland
4765,336.0,363.0,707.0,4938.0,2218.0,1254.8878,0.0011045039,0.061459914,0.8725825,-0.51658124,0.808418,-0.38010064,4.0,91.0,15.0,20.0,59.5,20.0,16.0,48.0,26.5,20.0,42.5,61.0,98.83902,3115324.151189274,-2049956.5441273234,3,grassland
4766,326.0,393.0,662.0,4991.0,2000.0,970.6292,0.0015043914,0.04605916,0.8773744,-0.5026296,0.83306545,-0.42783576,8.0,89.0,9.0,33.0,59.0,19.0,14.0,56.0,40.5,13.5,54.0,55.0,96.437614,3116745.2558087404,-2049948.8559889619,3,grassland
4767,359.0,446.0,671.0,4926.0,2096.0,1928.702,0.0020533204,0.09614457,0.8641438,-0.51499814,0.83127046,-0.40301907,7.0,89.0,15.0,26.0,58.5,16.0,10.0,45.5,56.0,12.5,48.0,58.0,165.46623,3118166.3604282066,-2049941.0513666717,3,grassland
4775,592.0,480.0,788.0,3533.0,2348.0,1380.1855,0.0014469624,0.08611348,0.7129697,-0.49744895,0.54523546,-0.20149635,5.0,83.0,9.0,12.0,78.0,9.0,5.0,66.0,19.5,24.0,60.0,29.0,4.5655546,3129535.308703432,-2049875.1199026923,1,forest
4776,543.0,566.0,971.0,4117.0,2304.0,1230.4613,0.0029572845,0.06562227,0.76695275,-0.40702292,0.68050265,-0.2823548,11.0,84.0,4.0,16.0,83.0,12.0,13.0,70.0,23.5,17.0,68.0,11.0,6.6125298,3130956.413322898,-2049866.4999040053,3,grassland
4777,552.0,519.0,818.0,3694.0,1769.0,1321.3293,0.0045548677,0.08075727,0.73999053,-0.36760724,0.59900093,-0.3523705,9.0,77.0,12.0,11.0,70.0,14.0,15.0,57.0,41.0,24.5,51.0,22.0,7.9521933,3132377.406622876,-2049857.6469362415,3,grassland
4778,528.0,489.0,897.0,4441.0,2401.0,1439.3948,0.0009831786,0.06666479,0.7874824,-0.45603395,0.701682,-0.29815844,6.0,90.0,4.0,14.0,90.0,4.0,11.5,68.0,8.0,12.0,62.0,33.0,4.725346,3133798.5112423426,-2049848.7939723893,2,cropland
4779,529.0,534.0,931.0,4504.0,2356.0,1401.0636,0.0020172298,0.067605264,0.78978735,-0.433526,0.7267973,-0.31311953,7.0,90.0,14.0,12.5,89.0,7.0,19.0,61.5,15.0,13.0,72.0,69.5,3.4120193,3135219.615861809,-2049839.82452616,3,grassland
4780,591.0,550.0,869.0,3769.0,2186.0,873.5988,0.0014537871,0.05777358,0.72889906,-0.43109658,0.60235023,-0.265827,4.0,88.0,6.0,9.0,88.0,5.5,6.0,75.0,13.5,6.0,83.0,10.0,3.3238475,3136640.6091617867,-2049830.7385977108,3,grassland
4781,303.0,332.0,658.0,4573.0,1913.0,660.4673,0.0008317828,0.033792853,0.8757178,-0.48813686,0.7679304,-0.4101141,5.0,86.0,9.0,24.0,73.5,14.5,15.0,58.0,10.5,5.0,82.0,13.5,53.52843,3094012.368635373,-2051481.3000774202,3,grassland
4782,338.0,316.0,584.0,3973.0,1649.0,985.7799,0.0009913445,0.0594901,0.8431918,-0.47693685,0.66667885,-0.413376,5.0,91.0,4.0,9.5,80.0,22.0,24.5,66.0,14.0,6.0,87.5,9.0,3.8161495,3095433.6958938246,-2051475.1257990445,3,grassland
4783,411.0,451.0,799.0,4599.0,2242.0,1524.4629,0.0019888282,0.0735904,0.83592814,-0.474515,0.765211,-0.34454027,6.0,88.0,11.0,14.0,80.5,25.0,16.0,70.0,17.0,8.0,73.0,15.0,84.95879,3096855.023152271,-2051468.8350268083,3,grassland
4784,232.0,268.0,550.0,4411.0,1885.0,979.02454,0.0005685985,0.050008275,0.9000646,-0.54825467,0.7574494,-0.40120715,9.0,89.0,11.0,10.0,80.0,18.0,13.0,71.5,24.5,7.0,75.5,48.5,107.78285,3099697.6776691684,-2051455.9040011975,3,grassland
4785,259.0,275.0,504.0,4540.0,1710.0,775.08215,0.0013641119,0.047064457,0.8920608,-0.5447154,0.76274806,-0.45279998,10.0,85.0,10.0,15.0,76.0,14.0,14.0,70.0,44.0,6.5,63.5,25.0,67.632065,3101119.0049276142,-2051449.2637480486,1,forest
4786,181.0,202.0,404.0,3696.0,1448.0,479.77026,0.0004031062,0.034296352,0.90662885,-0.5637149,0.66235775,-0.43701398,5.0,93.0,6.0,22.0,70.0,22.0,13.0,66.5,28.0,29.0,59.5,21.5,65.36338,3102540.332186066,-2051442.5070014915,1,forest
4787,299.0,316.0,590.0,4099.0,1685.0,750.3638,0.0013904572,0.043142196,0.86402905,-0.48131868,0.7025068,-0.41735822,8.0,88.0,4.0,16.0,60.0,23.0,17.0,54.5,11.5,28.0,57.5,43.5,148.92677,3103961.5481250235,-2051435.7502572143,1,forest
4788,186.0,242.0,424.0,3724.0,1633.0,846.9421,0.0004979968,0.05310815,0.9048594,-0.5877491,0.6790787,-0.39033043,3.0,93.0,7.0,16.0,74.0,21.0,9.0,77.0,33.0,6.0,65.0,55.0,44.47801,3105382.8753834725,-2051428.877019685,1,forest
4789,207.0,221.0,383.0,3270.0,1294.0,932.372,0.00086802244,0.08019781,0.8809318,-0.54323196,0.59570575,-0.43295357,5.0,92.0,5.0,16.0,70.0,25.0,12.0,65.0,29.0,11.0,55.0,39.5,141.7077,3106804.2026419183,-2051421.8872890265,1,forest
4790,207.0,218.0,356.0,3243.0,1223.0,1007.97217,0.0008132756,0.06863612,0.87999994,-0.5490817,0.59066147,-0.4523063,3.0,93.0,4.0,7.0,79.0,17.5,10.5,55.5,32.0,5.0,74.5,14.0,58.417557,3108225.418580876,-2051414.7810653562,1,forest
4791,234.0,256.0,427.0,3556.0,1350.0,1150.0345,0.0012980402,0.07972327,0.8765171,-0.5194147,0.6368865,-0.44965348,5.0,94.0,6.0,18.0,69.5,13.5,7.0,53.0,46.0,30.0,56.0,39.5,65.59597,3109646.745839325,-2051407.5583488017,1,forest
4792,173.0,189.0,293.0,3673.0,1483.0,696.74475,0.0026452243,0.052422404,0.9100363,-0.670045,0.6582164,-0.42474782,7.0,91.0,11.0,28.0,59.0,33.0,10.0,50.0,47.5,12.5,51.0,56.5,80.19751,3111067.9617782854,-2051400.2191394882,1,forest
4793,201.0,221.0,449.0,4538.0,1498.0,696.2648,0.001245439,0.03606075,0.915172,-0.5387776,0.7697086,-0.50364476,7.0,90.0,9.0,19.5,70.0,15.0,12.0,54.5,50.0,9.5,47.5,61.0,97.690994,3112489.2890367345,-2051392.879932865,1,forest
4794,352.0,420.0,694.0,4168.0,2115.0,1272.0193,0.0016819537,0.0631691,0.84424776,-0.505874,0.7265804,-0.32675472,11.0,87.0,8.0,23.0,61.0,14.5,20.5,45.5,37.5,22.5,65.5,18.0,135.0695,3113910.504975689,-2051385.3077383752,1,forest
4795,219.0,220.0,402.0,3503.0,1427.0,748.0425,0.0009057522,0.055224515,0.88232136,-0.56041557,0.62352854,-0.42109534,5.0,89.0,11.0,16.0,72.0,13.0,12.0,51.5,43.0,30.0,56.0,14.0,50.870007,3115331.7209146465,-2051377.73554675,1,forest
4796,226.0,272.0,411.0,4105.0,1497.0,1098.8472,0.00151667,0.070766255,0.89563614,-0.56918246,0.72256166,-0.46554804,6.0,89.0,16.0,22.0,62.0,20.5,11.0,42.5,52.0,13.0,56.0,60.0,105.65249,3116752.9368536044,-2051370.0468627985,1,forest
4798,251.0,299.0,538.0,3343.0,1593.0,1186.4746,0.0012148917,0.09171052,0.8603228,-0.49507272,0.61317575,-0.3545381,5.0,92.0,3.0,26.5,66.5,18.0,6.0,49.0,52.5,14.0,40.5,63.0,93.69074,3119595.480051011,-2051354.3200184582,1,forest
4799,320.0,356.0,546.0,4390.0,1920.0,1918.9178,0.001539588,0.10156807,0.8641189,-0.5571776,0.74596775,-0.39144215,6.0,92.0,6.0,28.5,78.0,16.0,13.0,56.0,39.0,9.0,61.0,58.0,24.888254,3121016.695989971,-2051346.3983533948,1,forest
4801,429.0,425.0,768.0,4329.0,2135.0,1304.0286,0.0010155141,0.06984892,0.81967217,-0.47089213,0.7108746,-0.33941835,2.0,96.0,8.0,30.5,74.0,10.0,9.0,44.0,50.0,22.0,49.0,40.5,3.376656,3123859.1278678863,-2051330.089052839,3,grassland
4802,637.0,555.0,914.0,3739.0,2538.0,1069.7891,0.0036979914,0.06279383,0.7088666,-0.47045192,0.57879615,-0.19133343,17.0,58.0,18.0,20.0,71.0,9.0,14.0,52.5,48.0,21.0,45.0,51.0,2.6165543,3125280.343806844,-2051321.8179126354,3,grassland
4803,593.0,510.0,760.0,3513.0,2255.0,1139.1931,0.0031794906,0.07142861,0.7111544,-0.4958541,0.5511098,-0.21809986,5.0,78.0,21.0,16.0,67.0,18.0,14.0,57.0,27.0,38.0,42.0,29.5,3.6209717,3126701.559745799,-2051313.3137861292,3,grassland
4804,551.0,476.0,842.0,4543.0,2605.0,1446.2229,0.0025618374,0.07684246,0.783667,-0.5114593,0.6989284,-0.27112475,5.0,87.0,10.0,26.0,81.0,8.0,17.0,55.0,29.0,13.5,50.0,57.0,2.599312,3128122.775684756,-2051304.9261580445,2,cropland
4805,754.0,606.0,970.0,4009.0,2158.0,925.92535,0.001108706,0.0533492,0.6833928,-0.3797954,0.58174866,-0.30014595,12.0,73.0,15.0,19.0,72.0,13.5,21.0,61.0,34.5,18.0,65.0,16.0,3.6102586,3129543.8803042257,-2051296.3055439526,4,buildup
4807,615.0,526.0,916.0,4406.0,2387.0,1335.5278,0.002595067,0.07055944,0.7550289,-0.4453527,0.6697406,-0.29721773,10.0,81.0,14.0,12.0,88.0,25.0,7.0,60.5,34.0,18.5,69.0,10.0,3.3562732,3132386.312182138,-2051278.8313375858,2,cropland
4808,1284.0,829.0,1084.0,3608.0,2655.0,866.53735,0.0020210743,0.046779275,0.47506133,-0.42016584,0.3849084,-0.15216349,19.0,61.0,16.0,26.0,62.0,16.0,19.0,48.5,33.0,27.0,59.0,14.0,3.3695765,3133807.4168016072,-2051269.9777455146,2,cropland
4809,523.0,521.0,879.0,4061.0,2215.0,1033.5289,0.0014805198,0.058968317,0.771815,-0.4318035,0.6654629,-0.2941364,7.0,86.0,4.0,11.0,83.0,9.5,12.0,62.0,27.0,8.0,81.0,68.0,1.964664,3135228.6327405674,-2051260.8911682495,3,grassland
4810,436.0,412.0,660.0,3473.0,1738.0,1071.4688,0.002157122,0.067868546,0.7769251,-0.4495413,0.5840834,-0.33294952,14.0,71.0,18.0,18.0,69.0,12.0,15.5,57.0,26.0,24.5,59.0,16.0,7.568405,3136649.737360034,-2051251.8045951074,1,forest
4811,220.0,243.0,415.0,3680.0,1539.0,532.60547,0.00087824464,0.03353859,0.88717955,-0.5752303,0.65642196,-0.41023186,5.0,93.0,3.0,8.0,84.0,19.0,11.0,63.5,32.5,6.0,88.0,17.5,12.139368,3098282.8069411856,-2052883.7260860258,1,forest
4812,302.0,323.0,675.0,4608.0,1837.0,1060.7437,0.00057038665,0.053336944,0.8769857,-0.4625796,0.76906586,-0.42994568,5.0,93.0,7.0,11.5,81.5,15.0,9.0,76.5,33.0,5.0,81.0,57.5,8.557133,3099704.245519123,-2052877.2018630914,3,grassland
4813,236.0,240.0,445.0,3085.0,1450.0,848.45825,0.0014615655,0.067727774,0.85787404,-0.530343,0.56078255,-0.36052924,4.0,96.0,6.0,19.0,81.0,15.5,12.0,82.5,15.0,6.0,76.5,25.0,134.26398,3101125.6840970656,-2052870.5611383615,1,forest
4814,559.0,435.0,699.0,3851.0,2015.0,899.96277,0.0016521513,0.05834612,0.74648523,-0.4848931,0.5902815,-0.31299013,5.0,78.0,18.0,12.0,74.5,13.0,12.0,72.0,19.0,9.0,65.0,23.0,3.4537451,3102547.011355512,-2052863.9204158348,3,grassland
4815,220.0,253.0,427.0,3850.0,1528.0,929.1466,0.00079354644,0.062421724,0.89189184,-0.5631714,0.6837445,-0.43175906,8.0,90.0,7.0,20.5,69.0,11.0,9.0,73.5,24.5,13.5,71.0,28.0,19.512272,3103968.4499334516,-2052857.046687822,1,forest
4816,446.0,365.0,608.0,3692.0,1942.0,1250.2463,0.0020754337,0.07539801,0.7844369,-0.5231372,0.595356,-0.31061414,3.0,74.0,23.0,13.0,75.5,13.0,10.0,74.0,22.0,20.0,62.5,23.0,16.652454,3105389.777191898,-2052850.1729621706,3,grassland
4817,211.0,260.0,336.0,2865.0,1270.0,963.0945,0.0035403967,0.09985857,0.86280876,-0.5815691,0.54470074,-0.38573155,3.0,92.0,8.0,20.5,74.0,16.0,13.0,55.5,39.0,20.0,57.0,29.0,46.475452,3106811.215769841,-2052843.1827351172,1,forest
4818,343.0,392.0,656.0,4682.0,2248.0,976.8495,0.002298534,0.053653747,0.8634826,-0.5482094,0.7860507,-0.35122654,6.0,91.0,9.0,22.5,71.0,16.0,21.5,59.5,20.0,20.0,61.5,46.0,117.248695,3108232.5430282895,-2052836.076006782,1,forest
4819,223.0,222.0,437.0,3280.0,1185.0,854.0251,0.00058326125,0.065430626,0.87268054,-0.46115905,0.5900178,-0.46920496,5.0,91.0,5.0,29.0,67.0,12.0,9.0,48.5,30.0,7.0,74.5,12.0,8.961923,3109653.981606227,-2052828.852777291,3,grassland
4820,164.0,186.0,317.0,3609.0,1267.0,1208.2075,0.001645714,0.07792211,0.9130665,-0.5997475,0.652561,-0.48031172,7.0,91.0,6.0,42.0,56.0,18.0,5.0,47.0,50.0,11.0,74.5,37.0,66.71741,3111075.3088646755,-2052821.5130467704,1,forest
4821,280.0,312.0,515.0,2947.0,1258.0,1048.0128,0.0030478835,0.08284503,0.82646424,-0.41906372,0.5426467,-0.4016647,4.0,93.0,5.0,30.0,64.0,17.5,9.0,50.5,55.0,11.0,50.0,19.0,58.210342,3112496.7474426157,-2052814.1733189411,1,forest
4822,1038.0,959.0,1038.0,2959.0,2184.0,1215.0396,0.0023684502,0.07375038,0.48061046,-0.35567972,0.40039182,-0.15069023,21.0,55.0,23.0,32.0,51.0,18.5,23.0,45.0,34.5,28.0,50.0,21.5,8.596013,3113918.0747010647,-2052806.6005867023,4,buildup
4823,194.0,212.0,379.0,3583.0,1300.0,719.3536,0.0013211966,0.042929597,0.89727294,-0.5485408,0.64395374,-0.46754047,6.0,92.0,12.0,19.5,64.0,17.5,25.0,51.0,23.0,8.0,71.5,22.5,44.232487,3115339.4019595105,-2052799.0278573292,1,forest
4824,440.0,505.0,823.0,4118.0,1675.0,1675.3977,0.0023467839,0.10027302,0.80693287,-0.3410729,0.70891637,-0.42171586,9.0,88.0,7.0,18.5,69.0,18.0,19.0,44.5,49.0,13.0,74.0,9.5,14.733917,3116760.7292179596,-2052791.3386273598,1,forest
4825,222.0,255.0,414.0,3481.0,1556.0,1432.4231,0.001619637,0.12171141,0.88009727,-0.5796954,0.63156474,-0.38217193,4.0,93.0,8.0,17.0,72.0,19.0,23.5,55.0,15.0,7.5,76.0,12.0,27.443779,3118182.056476411,-2052783.532896929,1,forest
4826,347.0,370.0,646.0,4286.0,1702.0,1533.1368,0.0010238886,0.08966293,0.850205,-0.44974446,0.7244538,-0.43152976,4.0,94.0,2.0,25.0,72.5,20.0,11.5,51.0,44.0,8.0,59.0,26.0,11.757286,3119603.38373486,-2052775.610666172,1,forest
4827,513.0,432.0,806.0,4463.0,2036.0,1175.208,0.00096309185,0.06067892,0.7938103,-0.4327938,0.69051117,-0.37344205,2.0,85.0,12.0,34.0,77.0,8.5,24.0,57.0,21.0,7.5,62.0,16.5,3.9853659,3121024.710993306,-2052767.5719352285,3,grassland
4830,1162.0,920.0,1171.0,3994.0,2553.0,1211.8589,0.0027198493,0.065147325,0.549263,-0.3711063,0.5033414,-0.22010083,26.0,68.0,8.0,22.0,67.0,14.0,25.0,46.0,48.0,28.0,45.0,54.0,5.645787,3125288.6927686525,-2052742.989749048,4,buildup
4831,722.0,604.0,828.0,2797.0,2298.0,2207.7407,0.022716403,0.15770793,0.5896562,-0.4702495,0.411739,-0.09793917,13.0,62.0,14.0,13.5,77.0,6.0,12.5,42.0,50.5,23.0,49.0,37.0,4.3258715,3126710.0200271015,-2052734.6015218126,4,buildup
4832,592.0,457.0,752.0,3563.0,2383.0,752.9835,0.0012910068,0.046003625,0.7150422,-0.5202552,0.54264843,-0.19845276,3.0,90.0,6.0,10.5,80.0,10.5,23.0,54.0,46.0,25.0,65.0,9.5,2.2861464,3128131.235966059,-2052726.0967950104,3,grassland
4833,526.0,436.0,782.0,3976.0,2274.0,845.07886,0.00104779,0.049098276,0.76632607,-0.48821995,0.6222046,-0.27231997,5.0,84.0,11.0,18.0,80.0,7.0,40.0,53.5,24.0,15.0,79.0,11.5,2.400376,3129552.563224505,-2052717.475568792,3,grassland
4834,349.0,400.0,771.0,4580.0,1949.0,1033.582,0.0006906688,0.050782345,0.8583891,-0.43308824,0.7735483,-0.40297136,6.0,92.0,6.0,26.5,76.0,19.5,10.0,66.0,37.0,13.5,72.0,61.5,4.443811,3132395.1064219116,-2052700.0001216359,3,grassland
4835,447.0,414.0,624.0,3456.0,1737.0,912.8654,0.0013279319,0.070516646,0.7709454,-0.47141045,0.5771887,-0.33102256,4.0,88.0,8.0,17.0,74.0,13.0,5.0,67.0,15.0,21.0,65.0,9.0,7.7051516,3133816.322360872,-2052691.1459009028,1,forest
4836,767.0,612.0,951.0,4011.0,2140.0,1391.5273,0.003057152,0.07584007,0.6789452,-0.38466516,0.5783356,-0.30417818,10.0,63.0,21.0,18.0,62.0,23.0,9.0,55.5,36.5,20.0,57.0,23.0,2.3727584,3135237.649619321,-2052682.1751812615,2,cropland
